ID	NameSurname	Age	WidespreadName
27087	Voter27087	70	0
27088	Voter27088	36	0
27089	Voter27089	48	0
27090	Voter27090	22	0
27091	Voter27091	31	0
27092	Voter27092	20	0
27093	Voter27093	57	1
27094	Voter27094	22	0
27095	Voter27095	19	0
27096	Voter27096	41	0
27097	Voter27097	72	0
27098	Voter27098	24	0
27099	Voter27099	51	0
27100	Voter27100	75	0
27101	Voter27101	44	1
27102	Voter27102	20	0
27103	Voter27103	60	0
27104	Voter27104	18	1
27105	Voter27105	59	1
27106	Voter27106	24	0
27107	Voter27107	25	0
27108	Voter27108	65	0
27109	Voter27109	21	0
27110	Voter27110	46	0
27111	Voter27111	38	0
27112	Voter27112	19	0
27113	Voter27113	30	0
27114	Voter27114	63	0
27115	Voter27115	33	1
27116	Voter27116	35	0
27117	Voter27117	55	1
27118	Voter27118	71	0
27119	Voter27119	20	0
27120	Voter27120	73	0
27121	Voter27121	75	1
27122	Voter27122	58	0
27123	Voter27123	36	1
27124	Voter27124	50	0
27125	Voter27125	46	0
27126	Voter27126	22	0
27127	Voter27127	48	0
27128	Voter27128	48	0
27129	Voter27129	44	0
27130	Voter27130	37	0
27131	Voter27131	49	0
27132	Voter27132	74	0
27133	Voter27133	60	0
27134	Voter27134	71	0
27135	Voter27135	60	0
27136	Voter27136	83	0
27137	Voter27137	74	1
27138	Voter27138	52	0
27139	Voter27139	29	0
27140	Voter27140	58	0
27141	Voter27141	24	0
27142	Voter27142	59	0
27143	Voter27143	62	0
27144	Voter27144	49	0
27145	Voter27145	78	0
27146	Voter27146	55	0
27147	Voter27147	37	1
27148	Voter27148	61	0
27149	Voter27149	52	1
27150	Voter27150	28	0
27151	Voter27151	73	1
27152	Voter27152	72	0
27153	Voter27153	84	0
27154	Voter27154	48	1
27155	Voter27155	34	0
27156	Voter27156	35	0
27157	Voter27157	74	0
27158	Voter27158	39	0
27159	Voter27159	31	1
27160	Voter27160	37	0
27161	Voter27161	30	0
27162	Voter27162	19	0
27163	Voter27163	50	1
27164	Voter27164	40	0
27165	Voter27165	23	0
27166	Voter27166	47	0
27167	Voter27167	22	0
27168	Voter27168	75	0
27169	Voter27169	65	0
27170	Voter27170	63	0
27171	Voter27171	44	0
27172	Voter27172	32	0
27173	Voter27173	22	1
27174	Voter27174	31	0
27175	Voter27175	44	1
27176	Voter27176	37	0
27177	Voter27177	40	0
27178	Voter27178	45	0
27179	Voter27179	55	0
27180	Voter27180	55	0
27181	Voter27181	58	0
27182	Voter27182	80	0
27183	Voter27183	42	0
27184	Voter27184	19	0
27185	Voter27185	23	0
27186	Voter27186	62	0
27187	Voter27187	21	0
27188	Voter27188	31	0
27189	Voter27189	50	0
27190	Voter27190	58	0
27191	Voter27191	38	0
27192	Voter27192	59	0
27193	Voter27193	24	0
27194	Voter27194	31	0
27195	Voter27195	32	0
27196	Voter27196	26	0
27197	Voter27197	74	0
27198	Voter27198	51	0
27199	Voter27199	39	0
27200	Voter27200	39	0
27201	Voter27201	22	0
27202	Voter27202	20	0
27203	Voter27203	52	1
27204	Voter27204	81	0
27205	Voter27205	63	0
27206	Voter27206	63	0
27207	Voter27207	60	0
27208	Voter27208	72	0
27209	Voter27209	72	0
27210	Voter27210	72	0
27211	Voter27211	23	0
27212	Voter27212	60	0
27213	Voter27213	29	0
27214	Voter27214	23	0
27215	Voter27215	66	0
27216	Voter27216	36	0
27217	Voter27217	76	0
27218	Voter27218	64	0
27219	Voter27219	43	0
27220	Voter27220	51	1
27221	Voter27221	58	0
27222	Voter27222	33	0
27223	Voter27223	23	0
27224	Voter27224	46	0
27225	Voter27225	66	0
27226	Voter27226	29	0
27227	Voter27227	52	1
27228	Voter27228	56	0
27229	Voter27229	22	1
27230	Voter27230	75	0
27231	Voter27231	63	0
27232	Voter27232	40	1
27233	Voter27233	35	0
27234	Voter27234	37	0
27235	Voter27235	48	1
27236	Voter27236	41	1
27237	Voter27237	40	0
27238	Voter27238	28	0
27239	Voter27239	59	0
27240	Voter27240	78	1
27241	Voter27241	87	0
27242	Voter27242	65	0
27243	Voter27243	40	1
27244	Voter27244	19	0
27245	Voter27245	62	0
27246	Voter27246	45	0
27247	Voter27247	36	0
27248	Voter27248	44	0
27249	Voter27249	47	0
27250	Voter27250	21	0
27251	Voter27251	77	0
27252	Voter27252	49	0
27253	Voter27253	28	0
27254	Voter27254	36	0
27255	Voter27255	39	0
27256	Voter27256	52	0
27257	Voter27257	23	1
27258	Voter27258	72	0
27259	Voter27259	48	0
27260	Voter27260	51	1
27261	Voter27261	28	0
27262	Voter27262	38	0
27263	Voter27263	32	0
27264	Voter27264	46	0
27265	Voter27265	23	1
27266	Voter27266	60	0
27267	Voter27267	27	0
27268	Voter27268	74	0
27269	Voter27269	63	1
27270	Voter27270	62	0
27271	Voter27271	52	0
27272	Voter27272	22	1
27273	Voter27273	57	0
27274	Voter27274	52	0
27275	Voter27275	65	0
27276	Voter27276	27	1
27277	Voter27277	24	0
27278	Voter27278	75	0
27279	Voter27279	33	0
27280	Voter27280	51	1
27281	Voter27281	77	0
27282	Voter27282	38	0
27283	Voter27283	33	0
27284	Voter27284	54	0
27285	Voter27285	35	0
27286	Voter27286	65	0
27287	Voter27287	65	0
27288	Voter27288	51	0
27289	Voter27289	54	0
27290	Voter27290	71	0
27291	Voter27291	66	0
27292	Voter27292	43	1
27293	Voter27293	22	0
27294	Voter27294	52	0
27295	Voter27295	42	0
27296	Voter27296	32	1
27297	Voter27297	53	0
27298	Voter27298	80	1
27299	Voter27299	55	0
27300	Voter27300	53	0
27301	Voter27301	35	0
27302	Voter27302	54	0
27303	Voter27303	19	0
27304	Voter27304	43	0
27305	Voter27305	72	0
27306	Voter27306	25	0
27307	Voter27307	52	0
27308	Voter27308	27	0
27309	Voter27309	28	0
27310	Voter27310	22	1
27311	Voter27311	79	0
27312	Voter27312	58	1
27313	Voter27313	26	0
27314	Voter27314	75	0
27315	Voter27315	51	0
27316	Voter27316	26	0
27317	Voter27317	49	0
27318	Voter27318	68	0
27319	Voter27319	53	1
27320	Voter27320	60	0
27321	Voter27321	58	0
27322	Voter27322	23	0
27323	Voter27323	21	0
27324	Voter27324	53	0
27325	Voter27325	47	0
27326	Voter27326	27	1
27327	Voter27327	43	0
27328	Voter27328	64	0
27329	Voter27329	57	1
27330	Voter27330	20	0
27331	Voter27331	62	0
27332	Voter27332	73	0
27333	Voter27333	24	0
27334	Voter27334	40	0
27335	Voter27335	39	0
27336	Voter27336	58	1
27337	Voter27337	71	0
27338	Voter27338	61	0
27339	Voter27339	60	1
27340	Voter27340	34	0
27341	Voter27341	85	1
27342	Voter27342	32	1
27343	Voter27343	44	0
27344	Voter27344	55	0
27345	Voter27345	38	0
27346	Voter27346	43	1
27347	Voter27347	77	1
27348	Voter27348	40	0
27349	Voter27349	41	0
27350	Voter27350	48	0
27351	Voter27351	62	0
27352	Voter27352	85	0
27353	Voter27353	34	0
27354	Voter27354	76	1
27355	Voter27355	59	0
27356	Voter27356	54	0
27357	Voter27357	79	0
27358	Voter27358	64	0
27359	Voter27359	65	0
27360	Voter27360	31	0
27361	Voter27361	29	0
27362	Voter27362	58	0
27363	Voter27363	74	1
27364	Voter27364	53	1
27365	Voter27365	53	1
27366	Voter27366	31	1
27367	Voter27367	22	0
27368	Voter27368	54	0
27369	Voter27369	73	0
27370	Voter27370	44	0
27371	Voter27371	30	0
27372	Voter27372	84	0
27373	Voter27373	58	0
27374	Voter27374	51	0
27375	Voter27375	59	0
27376	Voter27376	38	0
27377	Voter27377	38	0
27378	Voter27378	49	0
27379	Voter27379	59	0
27380	Voter27380	42	0
27381	Voter27381	20	0
27382	Voter27382	39	1
27383	Voter27383	41	0
27384	Voter27384	60	0
27385	Voter27385	45	0
27386	Voter27386	37	0
27387	Voter27387	24	0
27388	Voter27388	25	1
27389	Voter27389	66	0
27390	Voter27390	49	0
27391	Voter27391	63	0
27392	Voter27392	74	0
27393	Voter27393	74	0
27394	Voter27394	26	0
27395	Voter27395	36	0
27396	Voter27396	30	1
27397	Voter27397	25	0
27398	Voter27398	45	0
27399	Voter27399	38	0
27400	Voter27400	52	1
27401	Voter27401	23	1
27402	Voter27402	27	0
27403	Voter27403	72	0
27404	Voter27404	23	0
27405	Voter27405	24	0
27406	Voter27406	44	0
27407	Voter27407	63	0
27408	Voter27408	37	0
27409	Voter27409	46	1
27410	Voter27410	46	0
27411	Voter27411	81	0
27412	Voter27412	85	0
27413	Voter27413	44	0
27414	Voter27414	22	1
27415	Voter27415	55	0
27416	Voter27416	52	0
27417	Voter27417	19	0
27418	Voter27418	22	0
27419	Voter27419	85	0
27420	Voter27420	32	1
27421	Voter27421	57	1
27422	Voter27422	33	0
27423	Voter27423	53	0
27424	Voter27424	66	0
27425	Voter27425	40	1
27426	Voter27426	26	0
27427	Voter27427	89	0
27428	Voter27428	32	0
27429	Voter27429	50	0
27430	Voter27430	53	0
27431	Voter27431	66	0
27432	Voter27432	83	0
27433	Voter27433	56	0
27434	Voter27434	49	0
27435	Voter27435	52	0
27436	Voter27436	31	0
27437	Voter27437	44	0
27438	Voter27438	50	0
27439	Voter27439	51	0
27440	Voter27440	67	0
27441	Voter27441	30	0
27442	Voter27442	35	0
27443	Voter27443	24	0
27444	Voter27444	43	0
27445	Voter27445	35	0
27446	Voter27446	33	0
27447	Voter27447	22	0
27448	Voter27448	39	0
27449	Voter27449	54	0
27450	Voter27450	33	0
27451	Voter27451	30	0
27452	Voter27452	77	0
27453	Voter27453	60	0
27454	Voter27454	66	0
27455	Voter27455	54	0
27456	Voter27456	43	0
27457	Voter27457	41	0
27458	Voter27458	63	0
27459	Voter27459	24	0
27460	Voter27460	20	0
27461	Voter27461	73	0
27462	Voter27462	64	0
27463	Voter27463	29	0
27464	Voter27464	40	0
27465	Voter27465	59	1
27466	Voter27466	46	0
27467	Voter27467	18	1
27468	Voter27468	56	0
27469	Voter27469	53	0
27470	Voter27470	41	0
27471	Voter27471	41	0
27472	Voter27472	46	1
27473	Voter27473	20	0
27474	Voter27474	32	0
27475	Voter27475	74	0
27476	Voter27476	32	0
27477	Voter27477	40	0
27478	Voter27478	38	0
27479	Voter27479	80	0
27480	Voter27480	54	0
27481	Voter27481	21	0
27482	Voter27482	44	0
27483	Voter27483	29	1
27484	Voter27484	35	1
27485	Voter27485	34	0
27486	Voter27486	75	0
27487	Voter27487	83	0
27488	Voter27488	64	0
27489	Voter27489	55	0
27490	Voter27490	76	0
27491	Voter27491	74	0
27492	Voter27492	41	0
27493	Voter27493	78	0
27494	Voter27494	84	0
27495	Voter27495	46	0
27496	Voter27496	28	0
27497	Voter27497	19	0
27498	Voter27498	66	0
27499	Voter27499	51	0
27500	Voter27500	41	0
27501	Voter27501	72	1
27502	Voter27502	34	0
27503	Voter27503	63	0
27504	Voter27504	78	0
27505	Voter27505	24	0
27506	Voter27506	77	0
27507	Voter27507	23	0
27508	Voter27508	77	0
27509	Voter27509	45	0
27510	Voter27510	45	0
27511	Voter27511	21	0
27512	Voter27512	42	0
27513	Voter27513	76	0
27514	Voter27514	43	0
27515	Voter27515	25	0
27516	Voter27516	38	0
27517	Voter27517	64	0
27518	Voter27518	49	0
27519	Voter27519	27	0
27520	Voter27520	24	0
27521	Voter27521	22	0
27522	Voter27522	34	0
27523	Voter27523	65	0
27524	Voter27524	27	0
27525	Voter27525	65	0
27526	Voter27526	26	0
27527	Voter27527	72	0
27528	Voter27528	59	0
27529	Voter27529	20	0
27530	Voter27530	35	1
27531	Voter27531	58	0
27532	Voter27532	30	0
27533	Voter27533	46	0
27534	Voter27534	48	0
27535	Voter27535	29	1
27536	Voter27536	54	1
27537	Voter27537	29	0
27538	Voter27538	33	0
27539	Voter27539	52	1
27540	Voter27540	41	1
27541	Voter27541	23	1
27542	Voter27542	36	1
27543	Voter27543	46	0
27544	Voter27544	71	0
27545	Voter27545	54	0
27546	Voter27546	57	0
27547	Voter27547	58	0
27548	Voter27548	77	0
27549	Voter27549	47	0
27550	Voter27550	63	0
27551	Voter27551	81	0
27552	Voter27552	35	0
27553	Voter27553	70	0
27554	Voter27554	47	0
27555	Voter27555	66	0
27556	Voter27556	35	0
27557	Voter27557	25	0
27558	Voter27558	27	0
27559	Voter27559	60	0
27560	Voter27560	75	0
27561	Voter27561	78	0
27562	Voter27562	47	0
27563	Voter27563	27	0
27564	Voter27564	18	1
27565	Voter27565	48	0
27566	Voter27566	52	0
27567	Voter27567	21	0
27568	Voter27568	48	0
27569	Voter27569	49	0
27570	Voter27570	22	0
27571	Voter27571	30	0
27572	Voter27572	57	0
27573	Voter27573	49	0
27574	Voter27574	27	0
27575	Voter27575	23	0
27576	Voter27576	46	0
27577	Voter27577	50	1
27578	Voter27578	41	0
27579	Voter27579	31	0
27580	Voter27580	86	0
27581	Voter27581	82	0
27582	Voter27582	35	1
27583	Voter27583	21	0
27584	Voter27584	59	0
27585	Voter27585	22	0
27586	Voter27586	52	0
27587	Voter27587	59	0
27588	Voter27588	83	0
27589	Voter27589	30	1
27590	Voter27590	24	0
27591	Voter27591	67	0
27592	Voter27592	59	0
27593	Voter27593	51	0
27594	Voter27594	47	1
27595	Voter27595	70	0
27596	Voter27596	40	0
27597	Voter27597	59	0
27598	Voter27598	62	0
27599	Voter27599	61	0
27600	Voter27600	72	0
27601	Voter27601	21	1
27602	Voter27602	27	1
27603	Voter27603	68	0
27604	Voter27604	32	0
27605	Voter27605	74	0
27606	Voter27606	61	0
27607	Voter27607	41	0
27608	Voter27608	24	1
27609	Voter27609	43	0
27610	Voter27610	31	0
27611	Voter27611	74	0
27612	Voter27612	74	0
27613	Voter27613	42	0
27614	Voter27614	58	0
27615	Voter27615	31	0
27616	Voter27616	34	1
27617	Voter27617	53	0
27618	Voter27618	40	0
27619	Voter27619	50	0
27620	Voter27620	50	1
27621	Voter27621	40	1
27622	Voter27622	73	0
27623	Voter27623	57	0
27624	Voter27624	58	0
27625	Voter27625	77	0
27626	Voter27626	72	0
27627	Voter27627	36	0
27628	Voter27628	49	0
27629	Voter27629	31	0
27630	Voter27630	18	0
27631	Voter27631	73	0
27632	Voter27632	61	0
27633	Voter27633	22	0
27634	Voter27634	37	0
27635	Voter27635	36	1
27636	Voter27636	29	1
27637	Voter27637	40	0
27638	Voter27638	33	0
27639	Voter27639	50	0
27640	Voter27640	38	0
27641	Voter27641	37	1
27642	Voter27642	21	0
27643	Voter27643	38	0
27644	Voter27644	59	1
27645	Voter27645	54	0
27646	Voter27646	22	0
27647	Voter27647	52	0
27648	Voter27648	69	0
27649	Voter27649	52	0
27650	Voter27650	47	0
27651	Voter27651	37	1
27652	Voter27652	19	0
27653	Voter27653	75	0
27654	Voter27654	51	1
27655	Voter27655	52	0
27656	Voter27656	52	0
27657	Voter27657	21	0
27658	Voter27658	37	1
27659	Voter27659	45	0
27660	Voter27660	63	0
27661	Voter27661	68	0
27662	Voter27662	40	0
27663	Voter27663	52	0
27664	Voter27664	19	0
27665	Voter27665	42	0
27666	Voter27666	97	1
27667	Voter27667	42	0
27668	Voter27668	24	1
27669	Voter27669	60	0
27670	Voter27670	62	0
27671	Voter27671	65	0
27672	Voter27672	81	0
27673	Voter27673	71	0
27674	Voter27674	18	0
27675	Voter27675	57	0
27676	Voter27676	25	0
27677	Voter27677	71	0
27678	Voter27678	23	0
27679	Voter27679	39	0
27680	Voter27680	32	0
27681	Voter27681	19	1
27682	Voter27682	48	0
27683	Voter27683	51	0
27684	Voter27684	26	0
27685	Voter27685	74	0
27686	Voter27686	34	0
27687	Voter27687	35	0
27688	Voter27688	59	0
27689	Voter27689	29	0
27690	Voter27690	24	0
27691	Voter27691	30	0
27692	Voter27692	32	0
27693	Voter27693	31	1
27694	Voter27694	26	0
27695	Voter27695	43	0
27696	Voter27696	84	0
27697	Voter27697	23	0
27698	Voter27698	51	0
27699	Voter27699	62	0
27700	Voter27700	18	1
27701	Voter27701	29	0
27702	Voter27702	24	0
27703	Voter27703	36	1
27704	Voter27704	37	0
27705	Voter27705	52	0
27706	Voter27706	84	0
27707	Voter27707	33	1
27708	Voter27708	46	0
27709	Voter27709	22	0
27710	Voter27710	36	0
27711	Voter27711	57	0
27712	Voter27712	96	0
27713	Voter27713	33	0
27714	Voter27714	37	0
27715	Voter27715	28	0
27716	Voter27716	65	0
27717	Voter27717	38	0
27718	Voter27718	77	0
27719	Voter27719	53	0
27720	Voter27720	72	0
27721	Voter27721	54	0
27722	Voter27722	35	0
27723	Voter27723	41	0
27724	Voter27724	50	0
27725	Voter27725	75	0
27726	Voter27726	75	0
27727	Voter27727	28	0
27728	Voter27728	33	0
27729	Voter27729	48	0
27730	Voter27730	79	0
27731	Voter27731	43	0
27732	Voter27732	30	0
27733	Voter27733	47	0
27734	Voter27734	62	0
27735	Voter27735	57	0
27736	Voter27736	62	0
27737	Voter27737	38	0
27738	Voter27738	80	0
27739	Voter27739	30	0
27740	Voter27740	23	0
27741	Voter27741	60	0
27742	Voter27742	59	0
27743	Voter27743	82	0
27744	Voter27744	68	0
27745	Voter27745	32	0
27746	Voter27746	28	0
27747	Voter27747	73	0
27748	Voter27748	25	1
27749	Voter27749	52	0
27750	Voter27750	40	0
27751	Voter27751	38	0
27752	Voter27752	26	0
27753	Voter27753	21	0
27754	Voter27754	25	0
27755	Voter27755	27	1
27756	Voter27756	34	0
27757	Voter27757	56	0
27758	Voter27758	49	0
27759	Voter27759	49	0
27760	Voter27760	51	0
27761	Voter27761	73	0
27762	Voter27762	71	0
27763	Voter27763	18	0
27764	Voter27764	44	0
27765	Voter27765	24	1
27766	Voter27766	27	0
27767	Voter27767	70	0
27768	Voter27768	51	0
27769	Voter27769	27	0
27770	Voter27770	56	0
27771	Voter27771	68	0
27772	Voter27772	80	0
27773	Voter27773	50	0
27774	Voter27774	39	0
27775	Voter27775	20	0
27776	Voter27776	46	0
27777	Voter27777	37	0
27778	Voter27778	25	1
27779	Voter27779	22	1
27780	Voter27780	25	0
27781	Voter27781	62	0
27782	Voter27782	48	1
27783	Voter27783	26	0
27784	Voter27784	36	0
27785	Voter27785	77	0
27786	Voter27786	36	0
27787	Voter27787	53	1
27788	Voter27788	53	0
27789	Voter27789	64	0
27790	Voter27790	24	1
27791	Voter27791	49	0
27792	Voter27792	25	1
27793	Voter27793	50	0
27794	Voter27794	57	0
27795	Voter27795	71	0
27796	Voter27796	47	0
27797	Voter27797	50	0
27798	Voter27798	62	1
27799	Voter27799	56	0
27800	Voter27800	58	0
27801	Voter27801	59	0
27802	Voter27802	38	1
27803	Voter27803	54	0
27804	Voter27804	39	0
27805	Voter27805	30	0
27806	Voter27806	34	0
27807	Voter27807	70	0
27808	Voter27808	49	0
27809	Voter27809	68	0
27810	Voter27810	45	0
27811	Voter27811	70	0
27812	Voter27812	41	0
27813	Voter27813	57	0
27814	Voter27814	79	1
27815	Voter27815	49	0
27816	Voter27816	75	0
27817	Voter27817	59	1
27818	Voter27818	35	0
27819	Voter27819	79	1
27820	Voter27820	60	0
27821	Voter27821	42	0
27822	Voter27822	25	1
27823	Voter27823	43	0
27824	Voter27824	41	0
27825	Voter27825	76	0
27826	Voter27826	26	0
27827	Voter27827	18	0
27828	Voter27828	65	0
27829	Voter27829	39	1
27830	Voter27830	26	1
27831	Voter27831	28	0
27832	Voter27832	25	1
27833	Voter27833	52	1
27834	Voter27834	64	0
27835	Voter27835	40	0
27836	Voter27836	48	0
27837	Voter27837	41	0
27838	Voter27838	56	0
27839	Voter27839	35	0
27840	Voter27840	36	0
27841	Voter27841	51	1
27842	Voter27842	82	0
27843	Voter27843	68	0
27844	Voter27844	62	0
27845	Voter27845	28	0
27846	Voter27846	54	0
27847	Voter27847	37	0
27848	Voter27848	31	0
27849	Voter27849	72	0
27850	Voter27850	57	0
27851	Voter27851	31	0
27852	Voter27852	55	0
27853	Voter27853	62	0
27854	Voter27854	40	0
27855	Voter27855	44	1
27856	Voter27856	47	0
27857	Voter27857	39	0
27858	Voter27858	71	0
27859	Voter27859	33	0
27860	Voter27860	33	0
27861	Voter27861	78	0
27862	Voter27862	48	0
27863	Voter27863	49	0
27864	Voter27864	84	0
27865	Voter27865	61	0
27866	Voter27866	47	0
27867	Voter27867	56	0
27868	Voter27868	39	0
27869	Voter27869	80	0
27870	Voter27870	24	0
27871	Voter27871	52	1
27872	Voter27872	48	0
27873	Voter27873	49	0
27874	Voter27874	77	1
27875	Voter27875	27	1
27876	Voter27876	30	0
27877	Voter27877	38	0
27878	Voter27878	50	0
27879	Voter27879	26	0
27880	Voter27880	53	0
27881	Voter27881	23	0
27882	Voter27882	61	0
27883	Voter27883	68	0
27884	Voter27884	38	1
27885	Voter27885	63	0
27886	Voter27886	31	1
27887	Voter27887	72	0
27888	Voter27888	50	0
27889	Voter27889	45	0
27890	Voter27890	42	0
27891	Voter27891	46	0
27892	Voter27892	24	0
27893	Voter27893	37	0
27894	Voter27894	64	0
27895	Voter27895	50	0
27896	Voter27896	37	0
27897	Voter27897	42	0
27898	Voter27898	43	0
27899	Voter27899	31	0
27900	Voter27900	28	0
27901	Voter27901	58	0
27902	Voter27902	18	0
27903	Voter27903	86	1
27904	Voter27904	34	0
27905	Voter27905	41	0
27906	Voter27906	45	1
27907	Voter27907	34	0
27908	Voter27908	29	0
27909	Voter27909	28	0
27910	Voter27910	52	0
27911	Voter27911	39	0
27912	Voter27912	34	0
27913	Voter27913	80	0
27914	Voter27914	22	0
27915	Voter27915	46	0
27916	Voter27916	25	0
27917	Voter27917	36	0
27918	Voter27918	18	0
27919	Voter27919	54	0
27920	Voter27920	49	0
27921	Voter27921	34	1
27922	Voter27922	29	0
27923	Voter27923	78	0
27924	Voter27924	39	0
27925	Voter27925	48	0
27926	Voter27926	87	0
27927	Voter27927	65	0
27928	Voter27928	47	0
27929	Voter27929	61	1
27930	Voter27930	34	0
27931	Voter27931	77	0
27932	Voter27932	26	1
27933	Voter27933	18	1
27934	Voter27934	53	0
27935	Voter27935	24	0
27936	Voter27936	81	0
27937	Voter27937	18	0
27938	Voter27938	64	0
27939	Voter27939	54	1
27940	Voter27940	25	1
27941	Voter27941	20	1
27942	Voter27942	24	1
27943	Voter27943	27	0
27944	Voter27944	56	0
27945	Voter27945	52	0
27946	Voter27946	58	0
27947	Voter27947	54	0
27948	Voter27948	74	1
27949	Voter27949	48	0
27950	Voter27950	73	0
27951	Voter27951	46	0
27952	Voter27952	20	0
27953	Voter27953	32	0
27954	Voter27954	29	0
27955	Voter27955	48	0
27956	Voter27956	23	0
27957	Voter27957	37	0
27958	Voter27958	70	0
27959	Voter27959	35	0
27960	Voter27960	39	1
27961	Voter27961	48	0
27962	Voter27962	76	0
27963	Voter27963	43	0
27964	Voter27964	60	0
27965	Voter27965	92	0
27966	Voter27966	24	0
27967	Voter27967	20	0
27968	Voter27968	29	0
